# SHSynth 球谐综合结果  系数=shkit_coeffs.sh  nmax=12  高斯平滑=0 km  物理量=unknown
lon,lat,value
0,88.52058824,0.2512308606
222.4922359,87.43744127,0.4568835782
84.9844719,86.69156701,0.2759538831
307.4767078,86.08519166,0.2206295087
169.9689438,85.56077773,0.5649749975
32.46117975,85.09198212,0.1104592701
254.9534157,84.66412518,0.4571690248
117.4456516,84.26803203,0.3679517344
339.9378876,83.89751444,0.04203976711
202.4301235,83.54816457,0.7138280898
64.9223595,83.21671109,0.139610264
287.4145954,82.90064689,0.2593107102
149.9068314,82.59800031,0.5941733922
12.39906735,82.30718755,-0.02812758084
234.8913033,82.02691357,0.6691597633
97.38353925,81.7561034,0.2155146774
319.8757752,81.49385305,0.01324455785
182.3680111,81.23939374,0.8470845556
44.8602471,80.99206516,0.0363813848
267.352483,80.75129521,0.4365739029
129.844719,80.51658429,0.4200265918
352.3369549,80.28749311,-0.1234051906
214.8291909,80.06363293,0.8844822029
77.32142685,79.84465778,0.1047265014
299.8136628,79.63025817,0.1077321905
162.3058987,79.4201559,0.8078655475
24.7981347,79.21409982,-0.07373189595
247.2903706,79.01186227,0.6857722571
109.7826066,78.81323612,0.1807257724
332.2748425,78.61803229,-0.1460865865
194.7670785,78.42607758,1.036753835
57.25931445,78.23721291,0.05254330467
279.7515504,78.05129174,0.3188310075
142.2437863,77.8681787,0.5545413616
4.736022299,77.68774849,-0.1858408229
227.2282582,77.50988482,0.9362876115
89.7204942,77.33447954,0.04821760122
312.2127301,77.16143186,-0.0626240386
174.7049661,76.99064768,1.038624813
37.19720205,76.82203899,-0.03010947448
259.689438,76.65552329,0.6122923189
122.1816739,76.49102316,0.1969304014
344.6739099,76.32846585,-0.2458425797
207.1661458,76.16778282,1.132442221
69.6583818,76.00890948,0.05094378896
292.1506177,75.85178485,0.144703899
154.6428537,75.69635128,0.787591034
17.13508965,75.54255421,-0.1632398316
239.6273256,75.39034194,0.9156749749
102.1195615,75.23966542,-0.03609967435
324.6117975,75.09047807,-0.2119161152
187.1040334,74.94273561,1.218925484
49.5962694,74.79639591,0.0436875954
272.0885053,74.65141881,0.4616746106
134.5807413,74.50776605,0.3293098696
357.0729772,74.3654011,-0.2720761599
219.5652132,74.22428908,1.153507172
82.05744915,74.08439666,-0.02939928151
304.5496851,73.94569193,-0.04873527819
167.041921,73.80814434,1.064445831
29.534157,73.67172465,-0.07502763147
252.0263929,73.5364048,0.8280426758
114.5186289,73.40215786,-0.07406071395
337.0108648,73.26895801,-0.3046993719
199.5031008,73.1367804,1.305887732
61.99533675,73.00560117,0.0722127958
284.4875727,72.87539737,0.2517368388
146.9798086,72.74614688,0.5946693965
9.472044597,72.61782844,-0.227357649
231.9642805,72.49042153,1.131389628
94.4565165,72.36390638,-0.1767679953
316.9487524,72.23826392,-0.2206600016
179.4409884,72.11347575,1.293915129
41.93322435,71.98952409,0.04110046587
264.4254603,71.86639177,0.6554832602
126.9176962,71.74406221,0.02314593746
349.4099322,71.62251934,-0.3220879586
211.9021681,71.50174766,1.319678461
74.3944041,71.38173214,-0.01276511967
296.88664,71.26245823,0.02201515653
159.378876,71.14391185,0.9360904217
21.87111195,71.02607935,-0.1242299613
244.3633479,70.90894749,1.056642804
106.8555838,70.79250344,-0.2972473643
329.3478198,70.67673475,-0.3322703755
191.8400557,70.56162934,1.412920499
54.3322917,70.44717548,0.1146172967
276.8245276,70.33336178,0.4079818894
139.3167636,70.22017719,0.2874351727
1.808999547,70.10761094,-0.2710781371
224.3012355,69.99565258,1.307268412
86.79347145,69.88429195,-0.2115255903
309.2857074,69.77351916,-0.1866242163
171.7779433,69.66332459,1.250119811
34.2701793,69.55369888,0.01485648465
256.7624152,69.44463292,0.8844887665
119.2546512,69.33611783,-0.27567906
341.7468871,69.22814495,-0.3572457637
204.2391231,69.12070588,1.435193753
66.73135905,69.01379238,0.06001250481
289.223595,68.90739647,0.1362141755
151.7158309,68.80151032,0.671790856
14.2080669,68.69612633,-0.1703187794
236.7003028,68.59123707,1.266527186
99.1925388,68.48683529,-0.4242524672
321.6847747,68.38291391,-0.3371488077
184.1770107,68.27946602,1.444758355
46.66924665,68.17648489,0.1340098143
269.1614826,68.07396391,0.6063244332
131.6537185,67.97189665,-0.05849257863
354.1459545,67.87027682,-0.30345781
216.6381904,67.76909827,1.429207447
79.1304264,67.66835499,-0.1545334375
301.6226623,67.5680411,-0.1123644096
164.1148983,67.46815086,1.074037699
26.60713425,67.36867864,-0.03237261637
249.0993702,67.26961895,1.128950972
111.5916061,67.17096639,-0.506403879
334.0838421,67.07271571,-0.3916618363
196.576078,66.97486173,1.50418061
59.068314,66.87739943,0.1384639103
