# SHSynth 球谐综合结果  系数=shkit_coeffs.gfc  nmax=12  高斯平滑=0 km  物理量=geopotential
lon,lat,value
139.7942165,52.76874603,0.1722206591
2.286452456,52.73088308,-0.5853479444
224.7786884,52.69305299,1.416479481
87.27092436,52.65525565,-0.7176895074
309.7631603,52.61749095,-0.3050167718
172.2553963,52.57975881,0.9614113401
34.74763221,52.54205911,-0.4830362799
257.2398682,52.50439177,0.9277993977
119.7321041,52.46675667,-0.338323705
342.2243401,52.42915372,-0.5970644486
204.716576,52.39158283,1.398881661
67.20881196,52.35404389,-0.6285129666
289.7010479,52.31653681,0.06980281122
152.1932839,52.27906148,0.4974308542
14.68551981,52.24161782,-0.5546706097
237.1777558,52.20420573,1.319721919
99.66999171,52.16682511,-0.6772144082
322.1622277,52.12947587,-0.4687768878
184.6544636,52.09215791,1.186694195
47.14669955,52.05487113,-0.5112172814
269.6389355,52.01761545,0.5963800231
132.1311715,51.98039077,-0.03560070351
354.6234074,51.943197,-0.6253271769
217.1156434,51.90603404,1.444334414
79.6078793,51.8689018,-0.7229563049
302.1001153,51.8318002,-0.1907748477
164.5923512,51.79472913,0.8015739939
27.08458715,51.75768852,-0.520864019
249.5768231,51.72067826,1.115255066
112.0690591,51.68369827,-0.5124349732
334.561295,51.64674847,-0.5824008381
197.053531,51.60982875,1.347098692
59.5457669,51.57293903,-0.5922419612
282.0380029,51.53607923,0.2540063231
144.5302388,51.49924926,0.2966445933
7.022474754,51.46244902,-0.6113882646
229.5147107,51.42567843,1.408015761
92.00694665,51.38893741,-0.7483189587
314.4991826,51.35222586,-0.3918840559
176.9914186,51.31554371,1.063569545
39.4836545,51.27889086,-0.5162038024
261.9758905,51.24226724,0.8136470134
124.4681264,51.20567275,-0.2421245246
346.9603624,51.16910731,-0.6459973483
209.4525983,51.13257085,1.438094326
71.94483425,51.09606327,-0.6997855996
294.4370702,51.05958449,-0.04804844303
156.9293062,51.02313443,0.6214617487
19.4215421,50.986713,-0.5742764876
241.9137781,50.95032013,1.270068815
104.406014,50.91395574,-0.6555983517
326.89825,50.87761973,-0.5411609175
189.3904859,50.84131204,1.266455531
51.88272185,50.80503257,-0.5646502282
274.3749578,50.76878126,0.4624927211
136.8671938,50.73255801,0.08592717629
359.3594297,50.69636276,-0.6600029355
221.8516657,50.66019542,1.455406855
84.3439016,50.6240559,-0.7762311233
306.8361376,50.58794415,-0.2890590775
169.3283735,50.55186007,0.9147850589
31.82060945,50.51580358,-0.5449133115
254.3128454,50.47977462,1.020554561
116.8050814,50.4437731,-0.4371724729
339.2973173,50.40779894,-0.641856914
201.7895533,50.37185208,1.401247189
64.2817892,50.33593242,-0.6623248666
286.7740252,50.30003991,0.1242822693
149.2662611,50.26417446,0.4247521579
11.75849705,50.228336,-0.6344496047
234.250733,50.19252445,1.383344242
96.74296895,50.15673973,-0.7576692159
319.2352049,50.12098178,-0.4737195304
181.7274409,50.08525052,1.15757078
44.2196768,50.04954588,-0.5566238695
266.7119128,50.01386778,0.6853507127
129.2041487,49.97821615,-0.1291706879
351.6963847,49.94259092,-0.6913303011
214.1886206,49.90699201,1.465932758
76.68085655,49.87141936,-0.7675381352
299.1730925,49.83587289,-0.1593030788
161.6653285,49.80035253,0.7435254383
24.1575644,49.76485821,-0.5938832889
246.6498004,49.72938986,1.200453039
109.1420363,49.6939474,-0.6081105054
331.6342723,49.65853077,-0.6103966372
194.1265082,49.6231399,1.335679793
56.61874415,49.58777472,-0.626232269
279.1109801,49.55243516,0.3247942256
141.6032161,49.51712115,0.2149374265
4.095452002,49.48183262,-0.6908095942
226.587688,49.4465695,1.452896718
89.0799239,49.41133173,-0.8137878607
311.5721599,49.37611923,-0.3810976407
174.0643958,49.34093195,1.021708844
36.55663175,49.3057698,-0.573653695
259.0488677,49.27063273,0.9072840346
121.5411037,49.23552067,-0.340189481
344.0333396,49.20043355,-0.6983545546
